proxy,ok,latency_ms,exit_ip,error
195.138.65.34:5678,False,,,timed out
195.138.73.54:31145,False,,,timed out
195.140.226.32:5678,False,,,timed out
195.158.8.123:3128,False,,,timed out
195.160.223.99:9050,False,,,timed out
195.178.33.86:8080,False,,,timed out
195.19.49.206:1080,False,,,[Errno 111] Connection refused
195.19.50.135:1080,False,,,[Errno 111] Connection refused
195.19.50.226:1080,False,,,[Errno 111] Connection refused
195.19.52.147:1080,False,,,[Errno 111] Connection refused
195.205.134.1:8080,False,,,timed out
195.219.98.27:5678,False,,,timed out
195.225.116.15:4145,False,,,[Errno 104] Connection reset by peer
195.228.65.164:5678,False,,,timed out
195.26.224.135:80,False,,,timed out
195.34.91.67:8080,False,,,timed out
195.63.31.43:3129,False,,,timed out
195.78.100.162:3629,False,,,timed out
195.91.129.101:1337,False,,,timed out
196.0.113.10:31651,False,,,timed out
196.1.182.130:1080,False,,,socks4 connect failed: 005b
196.1.93.10:80,False,,,timed out
196.1.93.16:80,False,,,timed out
196.1.95.124:80,False,,,timed out
196.1.97.198:80,False,,,timed out
196.15.250.17:4153,False,,,socks4 connect failed: 005b
196.204.83.232:1976,False,,,timed out
196.204.83.232:1981,False,,,timed out
196.204.83.233:1981,False,,,timed out
196.219.64.253:8080,False,,,timed out
196.223.129.21:80,False,,,timed out
196.251.222.154:8080,False,,,timed out
197.156.243.134:33333,False,,,timed out
197.164.101.10:1981,False,,,timed out
197.164.101.13:1976,False,,,[Errno 104] Connection reset by peer
197.164.101.13:1981,False,,,timed out
197.164.101.14:1976,False,,,timed out
197.164.101.14:1981,False,,,[Errno 104] Connection reset by peer
197.211.24.206:5678,False,,,timed out
197.221.234.149:80,False,,,timed out
197.221.234.252:80,False,,,timed out
197.221.237.248:80,False,,,unexpected eof
197.221.240.176:80,False,,,unexpected eof
197.221.240.178:80,False,,,unexpected eof
197.221.240.240:80,False,,,timed out
197.221.240.246:80,False,,,timed out
197.221.249.197:80,False,,,timed out
197.221.249.198:80,False,,,unexpected eof
197.232.25.204:8080,False,,,timed out
197.232.43.224:1080,False,,,timed out
197.232.47.102:52567,False,,,[Errno 111] Connection refused
197.245.83.20:5678,False,,,timed out
197.248.193.143:8080,False,,,timed out
197.248.86.237:32650,False,,,timed out
197.255.125.12:80,False,,,timed out
198.105.100.15:6266,False,,,timed out
198.105.100.163:6414,False,,,timed out
198.105.100.202:6453,False,,,timed out
198.105.100.40:6291,False,,,timed out
198.105.100.61:6312,False,,,timed out
198.105.111.136:6814,False,,,timed out
198.105.111.151:6829,False,,,timed out
198.105.111.49:6727,False,,,timed out
198.105.122.129:6702,False,,,timed out
198.105.122.136:6709,False,,,timed out
198.105.122.165:6738,False,,,timed out
198.12.112.207:5218,False,,,timed out
198.12.37.25:1081,False,,,[Errno 111] Connection refused
198.145.118.100:8080,False,,,timed out
198.23.239.89:6495,False,,,timed out
198.252.108.20:9050,False,,,timed out
198.37.116.124:6083,False,,,timed out
198.37.98.43:5573,False,,,timed out
198.46.161.144:5194,False,,,timed out
198.8.84.3:4145,False,,,_ssl.c:993: The handshake operation timed out
198.8.94.170:4145,False,,,_ssl.c:993: The handshake operation timed out
198.8.94.174:39078,False,,,_ssl.c:993: The handshake operation timed out
198.89.91.42:5678,False,,,timed out
199.102.104.70:4145,False,,,_ssl.c:993: The handshake operation timed out
199.102.105.242:4145,False,,,_ssl.c:993: The handshake operation timed out
199.102.106.94:4145,False,,,_ssl.c:993: The handshake operation timed out
199.102.107.145:4145,False,,,_ssl.c:993: The handshake operation timed out
199.116.112.6:4145,False,,,_ssl.c:993: The handshake operation timed out
199.116.114.11:4145,False,,,_ssl.c:993: The handshake operation timed out
199.119.74.239:33333,False,,,timed out
199.180.9.145:6165,False,,,timed out
199.229.254.129:4145,False,,,_ssl.c:993: The handshake operation timed out
199.58.184.97:4145,False,,,[Errno 111] Connection refused
199.58.185.9:4145,False,,,[Errno 111] Connection refused
2.26.89.85:3128,False,,,timed out
2.27.63.250:8888,False,,,unexpected eof
20.199.5.38:3128,False,,,timed out
20.4.93.197:1080,False,,,timed out
20.4.93.197:1081,False,,,timed out
20.40.43.171:3128,False,,,timed out
20.83.154.79:7070,False,,,[Errno 111] Connection refused
200.108.50.254:4145,False,,,[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1010)
200.111.104.59:3128,False,,,timed out
200.111.104.59:3129,False,,,timed out
200.115.157.211:4145,False,,,timed out
200.118.122.6:4153,False,,,timed out
200.16.211.68:4153,False,,,timed out
200.164.28.168:8111,False,,,timed out
200.32.105.86:4153,False,,,timed out
200.35.34.134:999,False,,,timed out
200.39.137.137:999,False,,,timed out
200.41.60.33:4153,False,,,timed out
200.43.231.17:4145,False,,,unexpected eof
200.43.43.120:4145,False,,,[Errno 104] Connection reset by peer
200.43.43.126:4145,False,,,[Errno 104] Connection reset by peer
200.52.153.194:5678,False,,,timed out
200.75.137.210:4145,False,,,timed out
200.8.235.10:4145,False,,,socks4 connect failed: 005b
200.85.52.254:5678,False,,,timed out
201.157.235.197:8080,False,,,timed out
201.158.15.134:35010,False,,,timed out
201.174.73.70:11337,False,,,[Errno 111] Connection refused
201.182.204.18:9999,False,,,timed out
201.184.177.10:4153,False,,,socks4 connect failed: 005b
201.186.41.170:999,False,,,timed out
201.217.51.9:4145,False,,,timed out
201.234.24.1:4153,False,,,timed out
201.234.24.89:4153,False,,,timed out
201.48.235.33:4153,False,,,timed out
201.62.125.142:8080,False,,,timed out
201.93.159.234:4145,False,,,timed out
202.125.68.177:8080,False,,,timed out
202.131.235.138:4153,False,,,socks4 connect failed: 005b
202.131.246.250:5678,False,,,timed out
202.133.88.173:80,False,,,socks4 connect failed: 4854
202.137.141.212:5678,False,,,timed out
202.138.242.6:38373,False,,,timed out
202.141.242.3:55544,False,,,timed out
202.142.159.204:31026,False,,,timed out
202.148.22.106:5678,False,,,socks4 connect failed: 005b
202.150.141.98:3128,False,,,timed out
202.151.163.10:1080,False,,,timed out
202.152.15.2:4145,False,,,timed out
202.162.197.57:4145,False,,,[Errno 104] Connection reset by peer
202.162.219.10:1080,False,,,[Errno 104] Connection reset by peer
202.162.219.12:1080,False,,,timed out
202.166.219.80:4153,False,,,unexpected eof
202.179.83.169:51951,False,,,timed out
202.179.88.233:51951,False,,,timed out
202.179.93.132:58080,False,,,timed out
202.181.24.102:10801,False,,,unexpected eof
202.4.125.221:1088,False,,,[Errno 111] Connection refused
202.40.177.94:5678,False,,,socks4 connect failed: 005b
202.40.181.220:31247,False,,,timed out
202.40.186.66:1088,False,,,[Errno 111] Connection refused
202.51.105.102:1080,False,,,timed out
202.51.121.59:8080,False,,,timed out
202.51.179.105:3629,False,,,socks4 connect failed: 005b
202.55.175.237:1080,False,,,timed out
202.62.50.52:1080,False,,,unexpected eof
202.70.80.153:5678,False,,,socks4 connect failed: 005b
202.74.203.17:1080,False,,,timed out
202.78.167.58:9050,False,,,timed out
202.79.26.242:1080,False,,,timed out
202.79.47.159:10800,False,,,timed out
203.146.80.235:8080,False,,,timed out
203.150.172.151:8080,False,,,timed out
203.160.58.198:4145,False,,,[Errno 104] Connection reset by peer
203.172.120.179:1080,False,,,timed out
203.172.120.179:1081,False,,,[Errno 111] Connection refused
203.172.136.211:8080,False,,,timed out
203.188.245.98:52837,False,,,timed out
203.189.141.139:33333,False,,,[Errno 111] Connection refused
203.189.152.79:1080,False,,,timed out
203.189.153.170:1080,False,,,timed out
203.189.154.151:1080,False,,,[Errno 111] Connection refused
203.194.21.241:4153,False,,,timed out
203.202.253.186:58309,False,,,timed out
203.205.29.108:5678,False,,,timed out
203.205.34.58:5678,False,,,timed out
203.205.49.2:10163,False,,,timed out
203.210.235.91:5678,False,,,timed out
203.76.123.6:1080,False,,,unexpected eof
205.177.85.130:39593,False,,,timed out
205.185.125.140:5556,False,,,[Errno 111] Connection refused
205.185.126.15:5556,False,,,timed out
205.240.77.164:4145,False,,,timed out
206.206.118.140:6378,False,,,timed out
206.206.124.192:6773,False,,,timed out
206.220.175.2:4145,False,,,_ssl.c:993: The handshake operation timed out
206.245.131.160:80,False,,,unexpected eof
206.42.59.67:33333,False,,,timed out
206.83.131.95:5471,False,,,timed out
207.244.69.164:50005,False,,,timed out
207.90.237.86:1080,False,,,[Errno 111] Connection refused
208.102.51.6:58208,False,,,_ssl.c:993: The handshake operation timed out
208.113.161.0:23089,False,,,timed out
208.96.138.86:29183,False,,,timed out
209.127.191.128:5202,False,,,timed out
209.13.96.163:39921,False,,,timed out
209.141.44.241:1080,False,,,[Errno 111] Connection refused
209.159.153.21:46234,False,,,timed out
209.50.160.200:3129,False,,,timed out
209.50.161.118:3129,False,,,timed out
209.50.161.77:3129,False,,,timed out
209.50.162.157:3129,False,,,timed out
209.50.162.197:3129,False,,,timed out
209.50.162.57:3129,False,,,timed out
209.50.163.1:3129,False,,,timed out
209.50.163.230:3129,False,,,timed out
209.50.163.99:3129,False,,,timed out
209.50.165.143:3129,False,,,timed out
209.50.167.185:3129,False,,,timed out
209.50.167.46:3129,False,,,timed out
209.50.169.184:3129,False,,,timed out
209.50.169.89:3129,False,,,timed out
209.50.170.129:3129,False,,,timed out
209.50.172.83:3129,False,,,timed out
209.50.173.187:3129,False,,,timed out
209.50.175.117:3129,False,,,timed out
209.50.175.4:3129,False,,,timed out
210.177.178.148:80,False,,,timed out
210.2.171.107:35010,False,,,timed out
210.245.51.76:4145,False,,,timed out
211.21.125.32:4153,False,,,timed out
212.115.232.79:10800,False,,,timed out
212.126.5.242:42344,False,,,timed out
212.126.5.245:42344,False,,,timed out
212.127.95.235:8081,False,,,socks4 connect failed: 3c68
212.156.217.147:4153,False,,,timed out
212.227.186.120:5678,False,,,timed out
212.237.125.216:6969,False,,,timed out
212.3.132.16:1080,False,,,timed out
212.33.246.11:3128,False,,,timed out
212.34.116.58:4145,False,,,timed out
212.44.134.166:3128,False,,,timed out
212.46.242.185:1080,False,,,timed out
212.83.143.151:31442,False,,,timed out
213.111.146.36:18080,False,,,socks4 connect failed: 005b
213.131.85.28:1981,False,,,timed out
213.136.72.147:3128,False,,,timed out
213.14.31.123:35314,False,,,timed out
213.145.137.102:37447,False,,,timed out
213.149.154.213:5678,False,,,socks4 connect failed: 005b
213.149.156.87:5678,False,,,timed out
213.149.31.216:1080,False,,,unexpected eof
213.156.124.3:33333,False,,,[Errno 111] Connection refused
213.16.81.182:35559,False,,,timed out
213.165.185.211:4153,False,,,socks4 connect failed: 005b
213.165.43.73:46650,False,,,[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)
213.169.213.227:6367,False,,,timed out
213.169.33.7:8001,False,,,timed out
213.172.89.227:4153,False,,,timed out
213.19.205.18:54321,False,,,timed out
213.190.26.158:1080,False,,,[Errno 111] Connection refused
213.197.136.218:5678,False,,,socks4 connect failed: 005b
213.210.67.186:3629,False,,,timed out
213.222.34.200:4145,False,,,[Errno 111] Connection refused
213.226.11.149:59086,False,,,timed out
213.249.123.18:1080,False,,,timed out
213.250.198.66:4145,False,,,timed out
213.32.252.134:5678,False,,,[Errno 111] Connection refused
213.6.38.50:59422,False,,,[Errno 111] Connection refused
213.6.68.210:4145,False,,,timed out
213.7.196.26:4153,False,,,[Errno 104] Connection reset by peer
216.10.27.250:6928,False,,,socks4 connect failed: 4854
216.105.130.131:4145,False,,,_ssl.c:993: The handshake operation timed out
216.154.201.132:54321,False,,,socks4 connect failed: 005b
216.173.68.250:1080,False,,,unexpected eof
216.173.68.250:3128,False,,,timed out
216.173.76.68:6695,False,,,timed out
216.215.125.178:48324,False,,,timed out
216.26.224.4:3129,False,,,timed out
216.26.227.125:3129,False,,,timed out
216.26.228.187:3129,False,,,timed out
216.26.229.136:3129,False,,,timed out
216.26.229.227:3129,False,,,timed out
216.26.229.3:3129,False,,,timed out
216.26.232.180:3129,False,,,timed out
216.26.233.71:3129,False,,,timed out
216.26.237.180:3129,False,,,timed out
216.39.248.155:33333,False,,,timed out
216.68.128.121:4145,False,,,_ssl.c:993: The handshake operation timed out
217.149.98.98:4153,False,,,timed out
217.169.223.18:1080,False,,,timed out
217.182.195.221:30000,False,,,timed out
217.182.6.206:26379,False,,,timed out
217.197.151.182:5678,False,,,socks4 connect failed: 005b
217.23.6.121:15324,False,,,timed out
217.29.18.206:4145,False,,,timed out
217.66.207.3:33333,False,,,timed out
217.69.121.15:5680,False,,,timed out
217.69.121.216:5881,False,,,timed out
217.69.121.56:5721,False,,,timed out
217.76.245.80:999,False,,,timed out
217.77.102.18:3128,False,,,timed out
218.102.111.110:1081,False,,,timed out
218.26.101.226:53813,False,,,socks4 connect failed: 005b
218.3.253.238:10800,False,,,timed out
218.75.69.50:56430,False,,,[Errno 111] Connection refused
219.65.73.80:80,False,,,unexpected eof
219.65.73.81:80,False,,,unexpected eof
219.65.73.8:80,False,,,timed out
219.93.101.60:80,False,,,timed out
219.93.101.62:80,False,,,timed out
219.93.101.63:80,False,,,unexpected eof
220.116.142.217:80,False,,,socks4 connect failed: 3c68
220.128.223.136:8082,False,,,timed out
220.128.223.136:8085,False,,,timed out
220.134.5.4:8080,False,,,timed out
220.135.195.152:10801,False,,,timed out
220.152.112.150:1088,False,,,timed out
220.158.232.118:1080,False,,,[Errno 104] Connection reset by peer
221.157.45.249:80,False,,,timed out
222.165.234.147:52667,False,,,timed out
222.188.105.190:10800,False,,,timed out
222.223.112.59:10800,False,,,timed out
223.165.243.161:47205,False,,,timed out
223.207.98.219:8080,False,,,timed out
223.25.109.163:8199,False,,,timed out
223.254.141.102:6603,False,,,[Errno 111] Connection refused
23.229.110.4:8532,False,,,timed out
23.236.196.197:6287,False,,,timed out
23.247.128.4:9005,False,,,timed out
23.27.210.238:6608,False,,,timed out
23.95.218.235:3128,False,,,timed out
23.95.218.238:3128,False,,,timed out
24.249.199.12:4145,False,,,_ssl.c:993: The handshake operation timed out
24.249.199.4:4145,False,,,_ssl.c:993: The handshake operation timed out
24.37.245.42:51056,False,,,timed out
24.75.156.114:3366,False,,,timed out
27.124.12.186:1080,False,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.ipify.org'. (_ssl.c:1010)"
27.124.12.186:1081,False,,,[Errno 111] Connection refused
27.147.138.166:1080,False,,,[Errno 111] Connection refused
27.147.161.10:1080,False,,,timed out
27.147.239.162:35010,False,,,timed out
27.154.57.94:10800,False,,,timed out
3.10.170.234:3128,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
31.10.83.158:8080,False,,,socks4 connect failed: 4854
31.129.147.102:1080,False,,,timed out
31.148.13.96:1080,False,,,socks4 connect failed: 005b
31.148.207.153:80,False,,,socks4 connect failed: 4854
31.179.162.78:4153,False,,,timed out
31.211.142.115:8192,False,,,unexpected eof
31.220.163.133:1080,False,,,socks4 connect failed: 005b
31.220.4.240:18967,False,,,timed out
31.220.40.59:5080,False,,,unexpected eof
31.220.81.59:9050,False,,,timed out
31.24.251.15:1080,False,,,timed out
31.43.33.56:4153,False,,,[Errno 104] Connection reset by peer
31.43.63.70:4145,False,,,socks4 connect failed: 005b
31.47.103.207:1080,False,,,timed out
31.56.137.115:6191,False,,,timed out
31.57.41.103:5679,False,,,timed out
31.57.41.141:5717,False,,,timed out
31.57.42.164:6434,False,,,timed out
31.57.82.207:6788,False,,,timed out
31.57.82.213:6794,False,,,timed out
31.57.82.35:6616,False,,,timed out
31.57.82.69:6650,False,,,timed out
31.57.82.7:6588,False,,,timed out
31.58.10.82:6050,False,,,socks4 connect failed: 4854
31.58.18.173:6442,False,,,timed out
31.58.18.212:6481,False,,,timed out
31.58.18.227:6496,False,,,timed out
31.58.18.45:6314,False,,,timed out
31.59.13.215:6485,False,,,timed out
31.59.20.154:6732,False,,,timed out
31.59.20.16:6594,False,,,timed out
31.59.20.25:6603,False,,,timed out
31.59.33.11:6587,False,,,timed out
31.59.33.193:6769,False,,,timed out
31.59.33.21:6597,False,,,timed out
31.59.33.32:6608,False,,,timed out
31.7.65.18:443,False,,,timed out
31.76.111.88:1080,False,,,unexpected eof
31.76.12.115:3128,False,,,timed out
31.77.151.149:8081,False,,,timed out
32.223.6.94:80,False,,,timed out
34.122.187.196:80,False,,,timed out
34.134.231.117:3129,False,,,timed out
34.176.215.13:3128,False,,,timed out
34.220.80.147:12345,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
34.44.49.215:80,False,,,socks4 connect failed: 4854
34.81.160.132:80,False,,,timed out
34.84.162.206:38080,False,,,timed out
34.84.162.206:38081,False,,,unexpected eof
36.155.23.163:10808,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
36.155.23.163:10818,False,,,timed out
36.37.244.41:5678,False,,,timed out
36.64.5.162:5678,False,,,timed out
36.66.121.131:8080,False,,,timed out
36.66.170.25:4153,False,,,timed out
36.67.88.77:4153,False,,,socks4 connect failed: 005b
36.89.229.97:50540,False,,,timed out
36.89.251.210:5678,False,,,timed out
36.91.45.11:51299,False,,,timed out
36.92.87.73:5678,False,,,timed out
36.94.119.218:4145,False,,,timed out
36.94.185.93:35010,False,,,timed out
36.95.189.165:5678,False,,,timed out
37.128.107.102:4145,False,,,timed out
37.148.9.84:2080,False,,,timed out
37.187.109.70:10111,False,,,timed out
37.187.74.125:80,False,,,timed out
37.193.125.68:1090,False,,,socks4 connect failed: 005b
37.204.230.182:1080,False,,,unexpected eof
37.232.218.12:1080,False,,,unexpected eof
37.26.136.224:4153,False,,,timed out
37.26.86.206:4145,False,,,[Errno 104] Connection reset by peer
37.27.112.71:9050,False,,,timed out
37.53.90.82:12542,False,,,timed out
37.59.50.81:5055,False,,,timed out
37.9.4.101:1088,False,,,unexpected eof
38.103.250.205:8080,False,,,timed out
38.154.191.102:8679,False,,,timed out
38.154.199.215:5369,False,,,timed out
38.154.199.70:5224,False,,,timed out
38.159.63.8:999,False,,,timed out
38.188.48.65:8080,False,,,timed out
38.191.42.200:999,False,,,timed out
38.226.49.124:1080,False,,,[Errno 104] Connection reset by peer
38.226.49.124:1081,False,,,[Errno 111] Connection refused
38.252.34.16:19000,False,,,timed out
38.41.0.62:11201,False,,,timed out
38.41.27.150:11201,False,,,timed out
38.50.130.93:5678,False,,,timed out
38.51.207.104:8080,False,,,timed out
38.51.243.189:999,False,,,timed out
38.54.63.7:1080,False,,,timed out
38.54.63.7:1081,False,,,[Errno 111] Connection refused
38.58.182.147:1080,False,,,timed out
38.7.223.128:999,False,,,timed out
39.102.209.128:8080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
39.102.210.176:6379,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
39.102.210.176:8888,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
39.102.211.162:8888,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
39.102.213.187:8443,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
39.102.213.50:8080,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
39.102.214.199:41890,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
39.102.214.199:5060,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
39.102.214.199:7777,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
39.104.59.56:80,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
39.104.69.76:3128,False,,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)
39.109.113.97:4090,False,,,socks4 connect failed: 4854
39.175.80.225:1081,False,,,[Errno 111] Connection refused
4.231.72.210:1080,False,,,timed out
4.231.72.210:1081,False,,,timed out
4.245.104.69:1080,False,,,timed out
41.128.90.53:1976,False,,,timed out
41.139.164.19:8080,False,,,timed out
41.184.92.220:80,False,,,unexpected eof
41.184.92.221:80,False,,,timed out
41.190.152.130:4673,False,,,timed out
41.209.57.199:80,False,,,timed out
41.216.169.82:5678,False,,,timed out
41.216.191.186:8080,False,,,timed out
41.220.16.208:80,False,,,unexpected eof
41.220.16.218:80,False,,,unexpected eof
41.223.108.13:1080,False,,,[Errno 111] Connection refused
41.223.234.116:37259,False,,,[Errno 104] Connection reset by peer
41.33.219.140:1976,False,,,timed out
41.33.89.100:1981,False,,,timed out
41.65.162.72:1981,False,,,timed out
41.65.55.27:1981,False,,,[Errno 104] Connection reset by peer
41.73.253.234:4145,False,,,[Errno 111] Connection refused
41.79.10.218:4673,False,,,[Errno 111] Connection refused
43.110.40.117:8888,False,,,timed out
43.128.63.68:7890,False,,,[Errno 104] Connection reset by peer
43.130.38.45:51029,False,,,timed out
43.153.86.246:7890,False,,,[Errno 111] Connection refused
43.155.215.149:20000,False,,,socks4 connect failed: 005b
43.159.198.87:7890,False,,,timed out
43.160.245.155:8080,False,,,unexpected eof
43.160.255.142:7890,False,,,[Errno 104] Connection reset by peer
43.208.241.161:3128,False,,,timed out
43.230.193.154:1080,False,,,timed out
43.230.196.98:48200,False,,,socks4 connect failed: 005b
43.231.78.203:8080,False,,,timed out
43.231.78.205:8080,False,,,timed out
43.231.79.53:8080,False,,,timed out
43.242.227.10:9052,False,,,timed out
43.242.227.10:9053,False,,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.ipify.org'. (_ssl.c:1010)"
43.243.172.186:83,False,,,timed out
43.248.27.11:54730,False,,,timed out
43.252.236.114:1080,False,,,timed out
43.252.238.238:4153,False,,,timed out
43.252.238.252:69,False,,,timed out
45.115.1.14:5678,False,,,[Errno 111] Connection refused
45.116.230.79:4673,False,,,[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1010)
45.130.201.172:1080,False,,,timed out
45.130.201.172:1081,False,,,[Errno 111] Connection refused
45.135.139.18:6321,False,,,timed out
45.135.139.19:6322,False,,,timed out
45.135.139.58:6361,False,,,timed out
45.135.139.69:6372,False,,,timed out
45.136.244.245:44531,False,,,timed out
45.139.77.195:1080,False,,,timed out
45.141.119.231:1081,False,,,[Errno 111] Connection refused
45.142.195.110:995,False,,,timed out
45.143.130.157:1080,False,,,timed out
45.146.163.31:80,False,,,socks4 connect failed: 4854
45.150.23.120:6590,False,,,timed out
45.159.189.203:1080,False,,,timed out
45.162.225.114:59341,False,,,socks4 connect failed: 005b
45.167.124.69:999,False,,,timed out
45.175.39.64:8080,False,,,timed out
45.175.44.4:8080,False,,,[Errno 111] Connection refused
45.175.59.2:61950,False,,,timed out
45.179.246.65:999,False,,,timed out
45.187.71.208:5678,False,,,timed out
45.187.76.2:3629,False,,,[Errno 111] Connection refused
45.190.141.241:1080,False,,,timed out
45.194.41.103:8080,False,,,[Errno 104] Connection reset by peer
45.194.41.141:8080,False,,,socks4 connect failed: 4854
45.194.47.134:8080,False,,,socks4 connect failed: 4854
45.194.90.16:8080,False,,,[Errno 104] Connection reset by peer
45.194.90.194:8080,False,,,socks4 connect failed: 4854
45.194.90.225:8080,False,,,socks4 connect failed: 4854
45.194.90.58:8080,False,,,[Errno 104] Connection reset by peer
45.194.90.75:8080,False,,,socks4 connect failed: 4854
45.194.91.166:8080,False,,,socks4 connect failed: 4854
45.198.11.193:80,False,,,timed out
45.225.204.8:999,False,,,timed out
45.225.205.5:999,False,,,timed out
45.225.207.64:999,False,,,timed out
45.229.9.130:8402,False,,,timed out
45.230.170.30:999,False,,,timed out
45.230.39.139:999,False,,,timed out
45.233.90.10:443,False,,,timed out
45.234.100.102:1080,False,,,timed out
45.238.57.1:3629,False,,,[Errno 104] Connection reset by peer
45.240.232.61:8080,False,,,timed out
45.248.27.145:8080,False,,,timed out
45.249.59.83:6059,False,,,timed out
45.249.79.190:3629,False,,,timed out
45.3.32.113:3129,False,,,timed out
45.3.33.74:3129,False,,,timed out
45.3.33.97:3129,False,,,timed out
45.3.34.140:3129,False,,,timed out
45.3.34.248:3129,False,,,timed out
45.3.35.15:3129,False,,,timed out
45.3.35.68:3129,False,,,timed out
45.3.36.130:3129,False,,,timed out
45.3.36.168:3129,False,,,timed out
45.3.37.198:3129,False,,,timed out
45.3.38.209:3129,False,,,timed out
45.3.38.37:3129,False,,,timed out
45.3.38.3:3129,False,,,timed out
45.3.38.85:3129,False,,,timed out
45.3.48.107:3129,False,,,timed out
45.3.48.188:3129,False,,,timed out
45.3.49.91:3129,False,,,timed out
45.3.51.147:3129,False,,,timed out
45.3.51.216:3129,False,,,timed out
45.3.51.223:3129,False,,,timed out
45.32.169.213:61790,False,,,timed out
45.32.195.109:9050,False,,,timed out
45.33.21.96:4748,False,,,[Errno 111] Connection refused
45.38.210.105:9050,False,,,timed out
45.41.178.144:6365,False,,,timed out
45.43.60.220:8080,False,,,timed out
45.43.64.126:6384,False,,,timed out
45.43.64.18:6276,False,,,timed out
45.43.64.250:6508,False,,,timed out
45.43.64.254:6512,False,,,timed out
45.43.64.5:6263,False,,,timed out
45.43.70.122:6409,False,,,timed out
45.43.70.138:6425,False,,,timed out
45.43.70.20:6307,False,,,timed out
45.43.81.220:5867,False,,,timed out
45.43.81.26:5673,False,,,timed out
45.43.81.54:5701,False,,,timed out
45.43.81.5:5652,False,,,timed out
45.43.81.67:5714,False,,,timed out
45.43.81.7:5654,False,,,timed out
45.59.161.153:5945,False,,,timed out
45.6.94.159:4153,False,,,timed out
45.61.127.0:5939,False,,,timed out
45.61.97.213:6739,False,,,timed out
45.64.11.17:8080,False,,,timed out
45.64.11.193:8080,False,,,timed out
45.65.113.18:27676,False,,,[Errno 111] Connection refused
45.65.137.218:999,False,,,timed out
45.71.115.17:1080,False,,,timed out
45.73.0.118:5678,False,,,socks4 connect failed: 005b
45.74.31.22:11567,False,,,unexpected eof
45.74.31.23:5051,False,,,timed out
45.74.31.40:10258,False,,,timed out
45.74.31.41:10461,False,,,timed out
45.74.31.42:10869,False,,,[Errno 111] Connection refused
45.80.151.33:3128,False,,,timed out
45.81.129.252:8888,False,,,timed out
45.85.93.15:4567,False,,,timed out
45.86.229.39:11000,False,,,timed out
45.87.140.155:8080,False,,,timed out
45.91.248.107:80,False,,,unexpected eof
45.91.93.166:26649,False,,,[Errno 111] Connection refused
45.95.2.232:2080,False,,,[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)
46.10.198.10:4153,False,,,[Errno 104] Connection reset by peer
46.107.230.122:1080,False,,,socks4 connect failed: 005b
46.109.146.244:4145,False,,,timed out
46.151.113.10:5678,False,,,unexpected eof
46.160.90.81:5678,False,,,timed out
46.17.43.219:7890,False,,,[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1010)
46.188.2.42:5678,False,,,timed out
46.202.227.191:8198,False,,,timed out
46.227.36.152:1080,False,,,timed out
46.23.141.142:5678,False,,,[Errno 111] Connection refused
46.245.123.30:1080,False,,,timed out
46.29.116.3:4145,False,,,timed out
46.35.9.110:80,False,,,[Errno 104] Connection reset by peer
